restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Mar 12, 2018",5,"Probably the best traditional Italian places I have ever eaten.  Just like my great grandmother used to make.   Very small inside, very packed but fantastic service and flavors.  Order food to share not individually or you will be sorry!   ",Kevin Seeley,23951014,33929560,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Feb 08, 2018",4,"Grabbed breakfast at HC in Midwat airport, although very crowded the foot was very good for airport food. I would recommend",Pranay Singh,37948412,33460996,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Apr 20, 2017",5,"Hands down one of the best Italian restaurants in Chicago.  Not fancy or foo foo, just good.  Outstanding food and outstanding service.  try the sea bass!",Eric Jensen,21264174,30100950,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Mar 06, 2016",4,Small unassuming hole in the wall....they put you in close but the staff is friendly and the food is amazing....you feel like you're in Italy dining with family ,Kelly Cox,30516481,26466229,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Oct 01, 2015",5,This a real Italian!!!Jackie Burrell Wise best home made food and great atmosphere.  The restaurant host from politicians to Hollywood stars,Cesar Torres,31458372,25094523,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Dec 25, 2013",4.5,Third time here. Great job again. My family and I had a tremendous Christmas Eve meal. Great job by Armando (manager) and Victor (waiter). Special shout out to table if carolers who entertained the restaurant.,Illinijeff,24156396,16101907,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Nov 19, 2013",4.5,"Great Italian food.. I love the relaxed environment. Easy going, just like Italy. Great food, and excellent service. Prices are reasonable. Portions are generous. Highly recommended.",Jason Klassen,22576606,16101904,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Jan 31, 2013",0,"Mama would be proud. Lunch or dinner its the best home cookin italian spot in town . ive been coming since it opened and when people come to my bar(Gibsons) and ask for good italian i call joey and he hooks em up.,hey we do steaks THEY DO ITALIAN and they do it right never had anyone disappointed. portions are big the price is right and service cant be better. as for atmosphere well ya gotta like controled pandemonium. with joey and armando patroling the trenches. t",David Cacioppo Sr.,23485570,16101898,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Apr 11, 2012",4.5,Clearly one of the best Italian meals I've had. Was worth the wait but the owner bought us a round. Every course was dilectible.,Dave Perel,21887876,16101895,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Mar 14, 2012",4.5,"Great food, better value. I love grilled Octapuss and so sshould you. this place does the best job with this delicate dish anywhere. The cheese steak sandwich, lunch, is great along with their cups of soup of the day. The cup is huge, hot and tastey. Been coming here for at 15 years, they started out byob, and would consider this one of the great Italian places in Chicago Land. Can't stand Joey- keep that guy away from me. Thank god for Armando.",Tommy D,22685413,16101892,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Jan 25, 2012",4.5,Still one of the best in Chicago. Everything is good here. Feels like your in little Italy in N.Y. (not that I care for N.Y). Good atmosphere!!! Great food!!!,Uncle Pete,21228894,16101889,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Dec 26, 2010",4.5,"All Good Things, La Scarola. Italian restaurants come as plentiful as McDonalds, Subways, and Dunkin Donuts in Chicago. But there are those Italian restaurants that warrant kudos for simply getting the food right. Add La Scarola to the list. The pastas that I have had were all in creamy sauces, which are my favourite. There is absolutely nothing displeasing to the palate. I will warn you that going on a Friday after work is a no-no. Small and intimate, La Scarola fills up quickly and you will be rushed out once you're done so that others may have a seat and enjoy the kitchen delights.",Gino Williams,21579640,16101886,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Oct 06, 2010",4.5,"Very good. Packed tight with tables. Fantastic food. If I lived in the city, I would eat here once a week.",Greg,21497281,16101883,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Aug 31, 2010",4.5,"Packed tight with tables of joyful people. Tasty, affordable and easygoing.",Chip Brown,21017299,16101880,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Aug 20, 2010",4.5,"Recommended by a local and we were impressed! Not only is the food excellent and reasonably priced, the staff was impressive and responsive! Run like a well-oiled machine. Food was great! Prices great!",Gigi,21024421,16101877,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Jan 08, 2009",4.5,"Great Food!. One of the best authentic Italian spots.  Reasonable prices too.  If you can only eat your mom's italian cooking, try this one.  It's worth it.  It's small but friendly and gets packed at lunch hour but if you can go a little after the regular lunch rush, it seems to empty out quickly and you can have a quiet leisurely meal.",Margaret T.,20678221,16101874,DINING
La Scarola,https://www.zomato.com/chicago/la-scarola-river-west/reviews,"Jan 04, 2014",0,"La Scarola is an institution in the River West neighborhood. Driving by, you likely wouldn't even know that it's there because it's street presence is so unassuming-- except for the hungry crowd of diners that you might see",A Squared,24250949,11589823,DINING
Piece,https://www.zomato.com/chicago/piece-wicker-park/reviews,"Mar 14, 2019",5,"My first experience with Piece was a casual Friday when we just wanted to grab a beer after dinner.  Not only was the bar crowded and the beer tasty... the restaurant was packed! I thought to myself, I need to come back here for pizza and see what the hype is about!",Julia Sorokina,100436801,42046546,DINING
Piece,https://www.zomato.com/chicago/piece-wicker-park/reviews,"Feb 08, 2018",4.5,"It's hard to get too excited about airport bars/restaurants. But I have to rate my visit to Harry Caray's as above average on the strength of Jason the bartender's wonderful personality and attention to service detail alone.  I had the Italian beef sandwich and a couple of beers. The food was just OK, the beers were as expected, but Jason went about his duties in such a friendly and uplifting manner that I felt like I was saying goodby to an old friend when I walked out. I seldom develop location loyalty but I will stop in again if Jason is behind the the bar.",Prat Usha,38445900,33460725,DINING
Piece,https://www.zomato.com/chicago/piece-wicker-park/reviews,"Sep 30, 2016",4,"A pretty decent place to be at for a pizza. Pizza is good, the composure, texture, sauce and baked nicely.   Waiting time is anything between 30 minutes to an hour but it's worth it. ",Udit,557907,28354519,DINING
Piece,https://www.zomato.com/chicago/piece-wicker-park/reviews,"Oct 11, 2015",4,Great beer and thin crust pizza. You Can't go wrong here.We love making our own pizza creations. Favorite Beer: Golden Arm camel and Camel toe,Chifoodcravings,31310707,25188912,DINING
Piece,https://www.zomato.com/chicago/piece-wicker-park/reviews,"Aug 26, 2015",3.5,Great Piece salad and custom single-serve pizza but I was VERY disappointed with the sundae. Hardly any chocolate sauce and the ice cream was average.,Maisie,30774559,24734628,DINING
