restaurant_name,link,date,rating,review,user,user_id,review_id,order_type
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Oct 11, 2018",4,"Awesome CUPCAKES!!!! You could tell they were crisp heated, the icing was light and cushy rather than the typical hard icing a few spots have, and the cupcake was MOIST yet you could let it know was really prepared. Best cupcake I have ever had. WILL BE BACK ASAP!!!",Shyam Pareek,73555477,39557570,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Feb 08, 2018",4.5,"This is the only actual sit down restaurant in the Midway Airport. It is often a 15 to 20 minute wait. The service is good however sometimes you may wait a bit for you order if you are a larger party, say 4 or more. Smaller tables, 2 of us usually get in and out pretty quickly. I'm a fan of the hamburgers and their homemade potato chips. It is a bar type atmosphere and have TVs (although on closed caption). Very enjoyable for a airport venue.",Prat Usha,38445900,33460824,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Nov 16, 2016",5,"I custom-ordered a mix of Molly's classic cupcake flavors (chocolate, vanilla, carrot, red velvet, and banana) for my daughter's 2nd birthday party.  We had a lollipop theme, and Drew and Becky were able to work with me on the design.  We placed gemmed popsicle sticks on the sides of the cupcakes, and both children and adults were delighted with these colorful ""Mollypop"" treats!  As I looked around, all I saw were colorful frosting-lipped smiles as my guests savored every heavenly bite of their ""Mollypops""  It was a huge hit!  Three days later, and I'm still getting compliments from my friends.  I am beyond happy with Molly's Cupcakes, their willingness to work with me on my order, and the gorgeous, delicious crowd-pleasing yumminess that is Molly's Cupcakes.",Monika Sharma,36744022,28734596,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Oct 17, 2016",4.5,I love this place. I have a sweet tooth and I can't get with it. Whenever I pass by this place always make me stop by haha. I love the variety of cup cake. Quality is great. They taste delicious. Love the interior and decor it's fun. Music vibes are relaxing. I had to take the cup cake for a party at home and everyone loved it. ,Sandeep Kumar,36360035,28508018,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Oct 10, 2015",4.5,"I used to live down the street from Molly's and would pick up a cupcake (or a dozen) at least once a month. The staff is incredibly friendly, and always put a smile on my face. While I took my cupcakes to go the majority of the time, the inside of their shop is super cute! It has a laid-back coffee shop vibe with lots of smaller tables and benches. Every time I walked by people were sitting enjoying their coffee and cupcakes no matter what time of day. Some of my favorite flavors include: The Ron Bennington (peanut butter and chocolate -- SO good), Peanut Butter Nutella, and Cookie Monster.",Teresa Humbert,30775661,25177381,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Aug 15, 2015",5,"So I came here while visiting Chicago because I'd heard numerous amazing reviews from former Chicago natives and others who had visited. As someone who has an intense sweet tooth, Molly's was Amazing. I had the Ron Bennington, which she said is their most famous and I understood why. The cupcake was extremely moist and very decadent. The peanut butter filling tasted fresh and was smooth and rich. The combination of flavor was amazing. Can't wait to go back and try it again! ",Kqazi13,30126525,24622457,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Jul 22, 2015",4.5,"Molly's is quite a unique place. The line is always out the door. Their cupcakes are fresh and they even have minis and some pies! They have a small coffee bar as well. The line is out the door, so get there when you can! ",Null,30440500,24383173,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Oct 05, 2013",4.5,"Cupcake Heaven. I walked into Molly's craving something sweet and delicious. I was not disappointed.  The staff was happy, helpful, and kind. There were flavor options to satisfy even the most finicky cupcake eater. I cannot believe how wonderful their cupcakes actually are. Moist, soft, and flavorful. I can't wait to go back!",Neubauer.amy,24101392,16119433,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Jul 22, 2013",4.5,"I don't know who could not like these cupcakes cause they blow everyone, including Sprinkles, out of the water...I first had these from my sisters wedding and now I have to pick up some every time I'm in the neighborhood...the cookies and cream cupcake is my favorite! I cannot believe anyone can put a bad review up here...fantastic cupcakes and excellent coffee as well...just stop in, get one of the specialty cupcakes and let that decide for you :)",Annette Harris,23915926,16119430,DINING
Molly's Cupcakes,https://www.zomato.com/chicago/mollys-cupcakes-lincoln-park/reviews,"Jul 07, 2013",4.5,"Fantastic. My boyfriend and I stumbled upon Molly's Cupcakes during spring break and it was the best discovery EVER! Cute little place, great cupcakes, all around a great little find!",Brogan,23853303,16119427,DINING
